"Alkuaika UTC","Lopetusaika UTC","Alkuaika UTC+03:00","Lopetusaika UTC+03:00","Tuulivoimatuotanto - reaaliaikatieto"
"2021-09-06 23:16:00","2021-09-06 23:16:00","2021-09-07 02:16:00","2021-09-07 02:16:00","738.98"
"2021-09-06 23:19:00","2021-09-06 23:19:00","2021-09-07 02:19:00","2021-09-07 02:19:00","732.0"
"2021-09-06 23:22:00","2021-09-06 23:22:00","2021-09-07 02:22:00","2021-09-07 02:22:00","728.99"
"2021-09-06 23:25:00","2021-09-06 23:25:00","2021-09-07 02:25:00","2021-09-07 02:25:00","726.01"
"2021-09-06 23:28:00","2021-09-06 23:28:00","2021-09-07 02:28:00","2021-09-07 02:28:00","730.99"
"2021-09-06 23:31:00","2021-09-06 23:31:00","2021-09-07 02:31:00","2021-09-07 02:31:00","726.02"
"2021-09-06 23:34:00","2021-09-06 23:34:00","2021-09-07 02:34:00","2021-09-07 02:34:00","731.0"
"2021-09-06 23:37:00","2021-09-06 23:37:00","2021-09-07 02:37:00","2021-09-07 02:37:00","732.02"
"2021-09-06 23:40:00","2021-09-06 23:40:00","2021-09-07 02:40:00","2021-09-07 02:40:00","734.0"
"2021-09-06 23:43:00","2021-09-06 23:43:00","2021-09-07 02:43:00","2021-09-07 02:43:00","728.98"
"2021-09-06 23:46:00","2021-09-06 23:46:00","2021-09-07 02:46:00","2021-09-07 02:46:00","715.52"
"2021-09-06 23:49:00","2021-09-06 23:49:00","2021-09-07 02:49:00","2021-09-07 02:49:00","714.02"
"2021-09-06 23:52:00","2021-09-06 23:52:00","2021-09-07 02:52:00","2021-09-07 02:52:00","719.0"
"2021-09-06 23:55:00","2021-09-06 23:55:00","2021-09-07 02:55:00","2021-09-07 02:55:00","726.98"
"2021-09-06 23:58:00","2021-09-06 23:58:00","2021-09-07 02:58:00","2021-09-07 02:58:00","725.0"
"2021-09-07 00:01:00","2021-09-07 00:01:00","2021-09-07 03:01:00","2021-09-07 03:01:00","721.5"
"2021-09-07 00:04:00","2021-09-07 00:04:00","2021-09-07 03:04:00","2021-09-07 03:04:00","724.0"
"2021-09-07 00:07:00","2021-09-07 00:07:00","2021-09-07 03:07:00","2021-09-07 03:07:00","725.51"
"2021-09-07 00:10:00","2021-09-07 00:10:00","2021-09-07 03:10:00","2021-09-07 03:10:00","730.53"
"2021-09-07 00:13:00","2021-09-07 00:13:00","2021-09-07 03:13:00","2021-09-07 03:13:00","727.53"
"2021-09-07 00:16:00","2021-09-07 00:16:00","2021-09-07 03:16:00","2021-09-07 03:16:00","739.0"
"2021-09-07 00:19:00","2021-09-07 00:19:00","2021-09-07 03:19:00","2021-09-07 03:19:00","743.0"
"2021-09-07 00:22:00","2021-09-07 00:22:00","2021-09-07 03:22:00","2021-09-07 03:22:00","730.5"
"2021-09-07 00:25:00","2021-09-07 00:25:00","2021-09-07 03:25:00","2021-09-07 03:25:00","740.99"
"2021-09-07 00:28:00","2021-09-07 00:28:00","2021-09-07 03:28:00","2021-09-07 03:28:00","753.0"
"2021-09-07 00:31:00","2021-09-07 00:31:00","2021-09-07 03:31:00","2021-09-07 03:31:00","763.5"
"2021-09-07 00:34:00","2021-09-07 00:34:00","2021-09-07 03:34:00","2021-09-07 03:34:00","769.49"
"2021-09-07 00:37:00","2021-09-07 00:37:00","2021-09-07 03:37:00","2021-09-07 03:37:00","778.0"
"2021-09-07 00:40:00","2021-09-07 00:40:00","2021-09-07 03:40:00","2021-09-07 03:40:00","787.92"
"2021-09-07 00:43:00","2021-09-07 00:43:00","2021-09-07 03:43:00","2021-09-07 03:43:00","795.0"
"2021-09-07 00:46:00","2021-09-07 00:46:00","2021-09-07 03:46:00","2021-09-07 03:46:00","788.0"
"2021-09-07 00:49:00","2021-09-07 00:49:00","2021-09-07 03:49:00","2021-09-07 03:49:00","788.0"
"2021-09-07 00:52:00","2021-09-07 00:52:00","2021-09-07 03:52:00","2021-09-07 03:52:00","793.99"
"2021-09-07 00:55:00","2021-09-07 00:55:00","2021-09-07 03:55:00","2021-09-07 03:55:00","801.99"
"2021-09-07 00:58:00","2021-09-07 00:58:00","2021-09-07 03:58:00","2021-09-07 03:58:00","801.98"
"2021-09-07 01:01:00","2021-09-07 01:01:00","2021-09-07 04:01:00","2021-09-07 04:01:00","803.49"
"2021-09-07 01:04:00","2021-09-07 01:04:00","2021-09-07 04:04:00","2021-09-07 04:04:00","801.03"
"2021-09-07 01:07:00","2021-09-07 01:07:00","2021-09-07 04:07:00","2021-09-07 04:07:00","799.0"
"2021-09-07 01:10:00","2021-09-07 01:10:00","2021-09-07 04:10:00","2021-09-07 04:10:00","814.0"
"2021-09-07 01:13:00","2021-09-07 01:13:00","2021-09-07 04:13:00","2021-09-07 04:13:00","808.51"
"2021-09-07 01:16:00","2021-09-07 01:16:00","2021-09-07 04:16:00","2021-09-07 04:16:00","815.0"
"2021-09-07 01:19:00","2021-09-07 01:19:00","2021-09-07 04:19:00","2021-09-07 04:19:00","823.0"
"2021-09-07 01:22:00","2021-09-07 01:22:00","2021-09-07 04:22:00","2021-09-07 04:22:00","826.0"
"2021-09-07 01:25:00","2021-09-07 01:25:00","2021-09-07 04:25:00","2021-09-07 04:25:00","825.0"
"2021-09-07 01:28:00","2021-09-07 01:28:00","2021-09-07 04:28:00","2021-09-07 04:28:00","826.0"
"2021-09-07 01:31:00","2021-09-07 01:31:00","2021-09-07 04:31:00","2021-09-07 04:31:00","836.91"
"2021-09-07 01:34:00","2021-09-07 01:34:00","2021-09-07 04:34:00","2021-09-07 04:34:00","842.49"
"2021-09-07 01:37:00","2021-09-07 01:37:00","2021-09-07 04:37:00","2021-09-07 04:37:00","834.51"
"2021-09-07 01:40:00","2021-09-07 01:40:00","2021-09-07 04:40:00","2021-09-07 04:40:00","844.99"
"2021-09-07 01:43:00","2021-09-07 01:43:00","2021-09-07 04:43:00","2021-09-07 04:43:00","853.0"
"2021-09-07 01:46:00","2021-09-07 01:46:00","2021-09-07 04:46:00","2021-09-07 04:46:00","865.99"
"2021-09-07 01:49:00","2021-09-07 01:49:00","2021-09-07 04:49:00","2021-09-07 04:49:00","867.98"
"2021-09-07 01:52:00","2021-09-07 01:52:00","2021-09-07 04:52:00","2021-09-07 04:52:00","880.99"
"2021-09-07 01:55:00","2021-09-07 01:55:00","2021-09-07 04:55:00","2021-09-07 04:55:00","885.99"
"2021-09-07 01:58:00","2021-09-07 01:58:00","2021-09-07 04:58:00","2021-09-07 04:58:00","893.0"
"2021-09-07 02:01:00","2021-09-07 02:01:00","2021-09-07 05:01:00","2021-09-07 05:01:00","902.99"
"2021-09-07 02:04:00","2021-09-07 02:04:00","2021-09-07 05:04:00","2021-09-07 05:04:00","908.49"
"2021-09-07 02:07:00","2021-09-07 02:07:00","2021-09-07 05:07:00","2021-09-07 05:07:00","918.98"
"2021-09-07 02:10:00","2021-09-07 02:10:00","2021-09-07 05:10:00","2021-09-07 05:10:00","927.0"
"2021-09-07 02:13:00","2021-09-07 02:13:00","2021-09-07 05:13:00","2021-09-07 05:13:00","934.99"
"2021-09-07 02:16:00","2021-09-07 02:16:00","2021-09-07 05:16:00","2021-09-07 05:16:00","946.91"
"2021-09-07 02:19:00","2021-09-07 02:19:00","2021-09-07 05:19:00","2021-09-07 05:19:00","944.0"
"2021-09-07 02:22:00","2021-09-07 02:22:00","2021-09-07 05:22:00","2021-09-07 05:22:00","945.99"
"2021-09-07 02:25:00","2021-09-07 02:25:00","2021-09-07 05:25:00","2021-09-07 05:25:00","944.0"
"2021-09-07 02:28:00","2021-09-07 02:28:00","2021-09-07 05:28:00","2021-09-07 05:28:00","947.0"
"2021-09-07 02:31:00","2021-09-07 02:31:00","2021-09-07 05:31:00","2021-09-07 05:31:00","946.51"
"2021-09-07 02:34:00","2021-09-07 02:34:00","2021-09-07 05:34:00","2021-09-07 05:34:00","944.5"
"2021-09-07 02:37:00","2021-09-07 02:37:00","2021-09-07 05:37:00","2021-09-07 05:37:00","946.5"
"2021-09-07 02:40:00","2021-09-07 02:40:00","2021-09-07 05:40:00","2021-09-07 05:40:00","938.02"
"2021-09-07 02:43:00","2021-09-07 02:43:00","2021-09-07 05:43:00","2021-09-07 05:43:00","931.0"
"2021-09-07 02:46:00","2021-09-07 02:46:00","2021-09-07 05:46:00","2021-09-07 05:46:00","927.0"
"2021-09-07 02:49:00","2021-09-07 02:49:00","2021-09-07 05:49:00","2021-09-07 05:49:00","920.0"
"2021-09-07 02:52:00","2021-09-07 02:52:00","2021-09-07 05:52:00","2021-09-07 05:52:00","923.0"
"2021-09-07 02:55:00","2021-09-07 02:55:00","2021-09-07 05:55:00","2021-09-07 05:55:00","924.99"
"2021-09-07 02:58:00","2021-09-07 02:58:00","2021-09-07 05:58:00","2021-09-07 05:58:00","935.98"
"2021-09-07 03:01:00","2021-09-07 03:01:00","2021-09-07 06:01:00","2021-09-07 06:01:00","925.02"
"2021-09-07 03:04:00","2021-09-07 03:04:00","2021-09-07 06:04:00","2021-09-07 06:04:00","917.51"
"2021-09-07 03:07:00","2021-09-07 03:07:00","2021-09-07 06:07:00","2021-09-07 06:07:00","917.49"
"2021-09-07 03:10:00","2021-09-07 03:10:00","2021-09-07 06:10:00","2021-09-07 06:10:00","915.98"
"2021-09-07 03:13:00","2021-09-07 03:13:00","2021-09-07 06:13:00","2021-09-07 06:13:00","902.98"
"2021-09-07 03:16:00","2021-09-07 03:16:00","2021-09-07 06:16:00","2021-09-07 06:16:00","892.5"
"2021-09-07 03:19:00","2021-09-07 03:19:00","2021-09-07 06:19:00","2021-09-07 06:19:00","890.98"
"2021-09-07 03:22:00","2021-09-07 03:22:00","2021-09-07 06:22:00","2021-09-07 06:22:00","883.53"
"2021-09-07 03:25:00","2021-09-07 03:25:00","2021-09-07 06:25:00","2021-09-07 06:25:00","883.97"
"2021-09-07 03:28:00","2021-09-07 03:28:00","2021-09-07 06:28:00","2021-09-07 06:28:00","879.03"
"2021-09-07 03:31:00","2021-09-07 03:31:00","2021-09-07 06:31:00","2021-09-07 06:31:00","882.0"
"2021-09-07 03:34:00","2021-09-07 03:34:00","2021-09-07 06:34:00","2021-09-07 06:34:00","889.0"
"2021-09-07 03:37:00","2021-09-07 03:37:00","2021-09-07 06:37:00","2021-09-07 06:37:00","898.99"
"2021-09-07 03:40:00","2021-09-07 03:40:00","2021-09-07 06:40:00","2021-09-07 06:40:00","917.0"
"2021-09-07 03:43:00","2021-09-07 03:43:00","2021-09-07 06:43:00","2021-09-07 06:43:00","918.0"
"2021-09-07 03:46:00","2021-09-07 03:46:00","2021-09-07 06:46:00","2021-09-07 06:46:00","938.98"
"2021-09-07 03:49:00","2021-09-07 03:49:00","2021-09-07 06:49:00","2021-09-07 06:49:00","953.97"
"2021-09-07 03:52:00","2021-09-07 03:52:00","2021-09-07 06:52:00","2021-09-07 06:52:00","960.99"
"2021-09-07 03:55:00","2021-09-07 03:55:00","2021-09-07 06:55:00","2021-09-07 06:55:00","959.97"
"2021-09-07 03:58:00","2021-09-07 03:58:00","2021-09-07 06:58:00","2021-09-07 06:58:00","962.96"
"2021-09-07 04:01:00","2021-09-07 04:01:00","2021-09-07 07:01:00","2021-09-07 07:01:00","974.0"
"2021-09-07 04:04:00","2021-09-07 04:04:00","2021-09-07 07:04:00","2021-09-07 07:04:00","997.99"
"2021-09-07 04:07:00","2021-09-07 04:07:00","2021-09-07 07:07:00","2021-09-07 07:07:00","1005.0"
"2021-09-07 04:10:00","2021-09-07 04:10:00","2021-09-07 07:10:00","2021-09-07 07:10:00","1002.5"
"2021-09-07 04:13:00","2021-09-07 04:13:00","2021-09-07 07:13:00","2021-09-07 07:13:00","1009.5"
"2021-09-07 04:16:00","2021-09-07 04:16:00","2021-09-07 07:16:00","2021-09-07 07:16:00","1017.0"
"2021-09-07 04:19:00","2021-09-07 04:19:00","2021-09-07 07:19:00","2021-09-07 07:19:00","1023.5"
"2021-09-07 04:22:00","2021-09-07 04:22:00","2021-09-07 07:22:00","2021-09-07 07:22:00","1026.0"
"2021-09-07 04:25:00","2021-09-07 04:25:00","2021-09-07 07:25:00","2021-09-07 07:25:00","1035.0"
"2021-09-07 04:28:00","2021-09-07 04:28:00","2021-09-07 07:28:00","2021-09-07 07:28:00","1047.0"
"2021-09-07 04:31:00","2021-09-07 04:31:00","2021-09-07 07:31:00","2021-09-07 07:31:00","1033.5"
"2021-09-07 04:34:00","2021-09-07 04:34:00","2021-09-07 07:34:00","2021-09-07 07:34:00","1036.0"
"2021-09-07 04:37:00","2021-09-07 04:37:00","2021-09-07 07:37:00","2021-09-07 07:37:00","1042.0"
"2021-09-07 04:40:00","2021-09-07 04:40:00","2021-09-07 07:40:00","2021-09-07 07:40:00","1049.0"
"2021-09-07 04:43:00","2021-09-07 04:43:00","2021-09-07 07:43:00","2021-09-07 07:43:00","1048.0"
"2021-09-07 04:46:00","2021-09-07 04:46:00","2021-09-07 07:46:00","2021-09-07 07:46:00","1055.0"
"2021-09-07 04:49:00","2021-09-07 04:49:00","2021-09-07 07:49:00","2021-09-07 07:49:00","1061.0"
"2021-09-07 04:52:00","2021-09-07 04:52:00","2021-09-07 07:52:00","2021-09-07 07:52:00","1064.0"
"2021-09-07 04:55:00","2021-09-07 04:55:00","2021-09-07 07:55:00","2021-09-07 07:55:00","1057.0"
"2021-09-07 04:58:00","2021-09-07 04:58:00","2021-09-07 07:58:00","2021-09-07 07:58:00","1049.0"
"2021-09-07 05:01:00","2021-09-07 05:01:00","2021-09-07 08:01:00","2021-09-07 08:01:00","1035.1"
"2021-09-07 05:04:00","2021-09-07 05:04:00","2021-09-07 08:04:00","2021-09-07 08:04:00","1015.5"
"2021-09-07 05:07:00","2021-09-07 05:07:00","2021-09-07 08:07:00","2021-09-07 08:07:00","974.04"
"2021-09-07 05:10:00","2021-09-07 05:10:00","2021-09-07 08:10:00","2021-09-07 08:10:00","963.0"
"2021-09-07 05:13:00","2021-09-07 05:13:00","2021-09-07 08:13:00","2021-09-07 08:13:00","944.02"
"2021-09-07 05:16:00","2021-09-07 05:16:00","2021-09-07 08:16:00","2021-09-07 08:16:00","941.5"
"2021-09-07 05:19:00","2021-09-07 05:19:00","2021-09-07 08:19:00","2021-09-07 08:19:00","935.99"
"2021-09-07 05:22:00","2021-09-07 05:22:00","2021-09-07 08:22:00","2021-09-07 08:22:00","926.52"
"2021-09-07 05:25:00","2021-09-07 05:25:00","2021-09-07 08:25:00","2021-09-07 08:25:00","926.0"
"2021-09-07 05:28:00","2021-09-07 05:28:00","2021-09-07 08:28:00","2021-09-07 08:28:00","925.52"
"2021-09-07 05:31:00","2021-09-07 05:31:00","2021-09-07 08:31:00","2021-09-07 08:31:00","908.05"
"2021-09-07 05:34:00","2021-09-07 05:34:00","2021-09-07 08:34:00","2021-09-07 08:34:00","896.53"
"2021-09-07 05:37:00","2021-09-07 05:37:00","2021-09-07 08:37:00","2021-09-07 08:37:00","875.52"
"2021-09-07 05:40:00","2021-09-07 05:40:00","2021-09-07 08:40:00","2021-09-07 08:40:00","853.0"
"2021-09-07 05:43:00","2021-09-07 05:43:00","2021-09-07 08:43:00","2021-09-07 08:43:00","824.04"
"2021-09-07 05:46:00","2021-09-07 05:46:00","2021-09-07 08:46:00","2021-09-07 08:46:00","823.01"
"2021-09-07 05:49:00","2021-09-07 05:49:00","2021-09-07 08:49:00","2021-09-07 08:49:00","814.09"
"2021-09-07 05:52:00","2021-09-07 05:52:00","2021-09-07 08:52:00","2021-09-07 08:52:00","812.04"
"2021-09-07 05:55:00","2021-09-07 05:55:00","2021-09-07 08:55:00","2021-09-07 08:55:00","800.01"
"2021-09-07 05:58:00","2021-09-07 05:58:00","2021-09-07 08:58:00","2021-09-07 08:58:00","806.51"
"2021-09-07 06:01:00","2021-09-07 06:01:00","2021-09-07 09:01:00","2021-09-07 09:01:00","796.01"
"2021-09-07 06:04:00","2021-09-07 06:04:00","2021-09-07 09:04:00","2021-09-07 09:04:00","784.98"
"2021-09-07 06:07:00","2021-09-07 06:07:00","2021-09-07 09:07:00","2021-09-07 09:07:00","776.01"
"2021-09-07 06:10:00","2021-09-07 06:10:00","2021-09-07 09:10:00","2021-09-07 09:10:00","765.03"
"2021-09-07 06:13:00","2021-09-07 06:13:00","2021-09-07 09:13:00","2021-09-07 09:13:00","749.04"
"2021-09-07 06:16:00","2021-09-07 06:16:00","2021-09-07 09:16:00","2021-09-07 09:16:00","736.51"
"2021-09-07 06:19:00","2021-09-07 06:19:00","2021-09-07 09:19:00","2021-09-07 09:19:00","723.53"
"2021-09-07 06:22:00","2021-09-07 06:22:00","2021-09-07 09:22:00","2021-09-07 09:22:00","717.01"
"2021-09-07 06:25:00","2021-09-07 06:25:00","2021-09-07 09:25:00","2021-09-07 09:25:00","711.02"
"2021-09-07 06:28:00","2021-09-07 06:28:00","2021-09-07 09:28:00","2021-09-07 09:28:00","705.99"
"2021-09-07 06:31:00","2021-09-07 06:31:00","2021-09-07 09:31:00","2021-09-07 09:31:00","695.51"
"2021-09-07 06:34:00","2021-09-07 06:34:00","2021-09-07 09:34:00","2021-09-07 09:34:00","682.99"
"2021-09-07 06:37:00","2021-09-07 06:37:00","2021-09-07 09:37:00","2021-09-07 09:37:00","667.51"
"2021-09-07 06:40:00","2021-09-07 06:40:00","2021-09-07 09:40:00","2021-09-07 09:40:00","666.49"
"2021-09-07 06:43:00","2021-09-07 06:43:00","2021-09-07 09:43:00","2021-09-07 09:43:00","655.0"
"2021-09-07 06:46:00","2021-09-07 06:46:00","2021-09-07 09:46:00","2021-09-07 09:46:00","663.96"
"2021-09-07 06:49:00","2021-09-07 06:49:00","2021-09-07 09:49:00","2021-09-07 09:49:00","656.48"
"2021-09-07 06:52:00","2021-09-07 06:52:00","2021-09-07 09:52:00","2021-09-07 09:52:00","656.99"
"2021-09-07 06:55:00","2021-09-07 06:55:00","2021-09-07 09:55:00","2021-09-07 09:55:00","650.01"
"2021-09-07 06:58:00","2021-09-07 06:58:00","2021-09-07 09:58:00","2021-09-07 09:58:00","648.5"
"2021-09-07 07:01:00","2021-09-07 07:01:00","2021-09-07 10:01:00","2021-09-07 10:01:00","648.48"
"2021-09-07 07:04:00","2021-09-07 07:04:00","2021-09-07 10:04:00","2021-09-07 10:04:00","640.51"
"2021-09-07 07:07:00","2021-09-07 07:07:00","2021-09-07 10:07:00","2021-09-07 10:07:00","635.49"
"2021-09-07 07:10:00","2021-09-07 07:10:00","2021-09-07 10:10:00","2021-09-07 10:10:00","632.49"
"2021-09-07 07:13:00","2021-09-07 07:13:00","2021-09-07 10:13:00","2021-09-07 10:13:00","632.51"
"2021-09-07 07:16:00","2021-09-07 07:16:00","2021-09-07 10:16:00","2021-09-07 10:16:00","629.47"
"2021-09-07 07:19:00","2021-09-07 07:19:00","2021-09-07 10:19:00","2021-09-07 10:19:00","631.01"
"2021-09-07 07:22:00","2021-09-07 07:22:00","2021-09-07 10:22:00","2021-09-07 10:22:00","639.43"
"2021-09-07 07:25:00","2021-09-07 07:25:00","2021-09-07 10:25:00","2021-09-07 10:25:00","631.0"
"2021-09-07 07:28:00","2021-09-07 07:28:00","2021-09-07 10:28:00","2021-09-07 10:28:00","642.48"
"2021-09-07 07:31:00","2021-09-07 07:31:00","2021-09-07 10:31:00","2021-09-07 10:31:00","652.52"
"2021-09-07 07:34:00","2021-09-07 07:34:00","2021-09-07 10:34:00","2021-09-07 10:34:00","661.02"
"2021-09-07 07:37:00","2021-09-07 07:37:00","2021-09-07 10:37:00","2021-09-07 10:37:00","672.01"
"2021-09-07 07:40:00","2021-09-07 07:40:00","2021-09-07 10:40:00","2021-09-07 10:40:00","675.49"
"2021-09-07 07:43:00","2021-09-07 07:43:00","2021-09-07 10:43:00","2021-09-07 10:43:00","673.03"
"2021-09-07 07:46:00","2021-09-07 07:46:00","2021-09-07 10:46:00","2021-09-07 10:46:00","674.99"
"2021-09-07 07:49:00","2021-09-07 07:49:00","2021-09-07 10:49:00","2021-09-07 10:49:00","675.01"
"2021-09-07 07:52:00","2021-09-07 07:52:00","2021-09-07 10:52:00","2021-09-07 10:52:00","671.51"
"2021-09-07 07:55:00","2021-09-07 07:55:00","2021-09-07 10:55:00","2021-09-07 10:55:00","668.99"
"2021-09-07 07:58:00","2021-09-07 07:58:00","2021-09-07 10:58:00","2021-09-07 10:58:00","679.5"
"2021-09-07 08:01:00","2021-09-07 08:01:00","2021-09-07 11:01:00","2021-09-07 11:01:00","676.49"
"2021-09-07 08:04:00","2021-09-07 08:04:00","2021-09-07 11:04:00","2021-09-07 11:04:00","669.53"
"2021-09-07 08:07:00","2021-09-07 08:07:00","2021-09-07 11:07:00","2021-09-07 11:07:00","677.0"
"2021-09-07 08:10:00","2021-09-07 08:10:00","2021-09-07 11:10:00","2021-09-07 11:10:00","662.5"
"2021-09-07 08:13:00","2021-09-07 08:13:00","2021-09-07 11:13:00","2021-09-07 11:13:00","662.92"
"2021-09-07 08:16:00","2021-09-07 08:16:00","2021-09-07 11:16:00","2021-09-07 11:16:00","677.97"
"2021-09-07 08:19:00","2021-09-07 08:19:00","2021-09-07 11:19:00","2021-09-07 11:19:00","680.95"
"2021-09-07 08:22:00","2021-09-07 08:22:00","2021-09-07 11:22:00","2021-09-07 11:22:00","693.97"
"2021-09-07 08:25:00","2021-09-07 08:25:00","2021-09-07 11:25:00","2021-09-07 11:25:00","693.43"
"2021-09-07 08:28:00","2021-09-07 08:28:00","2021-09-07 11:28:00","2021-09-07 11:28:00","696.02"
"2021-09-07 08:31:00","2021-09-07 08:31:00","2021-09-07 11:31:00","2021-09-07 11:31:00","705.51"
"2021-09-07 08:34:00","2021-09-07 08:34:00","2021-09-07 11:34:00","2021-09-07 11:34:00","699.02"
"2021-09-07 08:37:00","2021-09-07 08:37:00","2021-09-07 11:37:00","2021-09-07 11:37:00","700.02"
"2021-09-07 08:40:00","2021-09-07 08:40:00","2021-09-07 11:40:00","2021-09-07 11:40:00","709.99"
"2021-09-07 08:43:00","2021-09-07 08:43:00","2021-09-07 11:43:00","2021-09-07 11:43:00","697.48"
"2021-09-07 08:46:00","2021-09-07 08:46:00","2021-09-07 11:46:00","2021-09-07 11:46:00","695.54"
"2021-09-07 08:49:00","2021-09-07 08:49:00","2021-09-07 11:49:00","2021-09-07 11:49:00","700.47"
"2021-09-07 08:52:00","2021-09-07 08:52:00","2021-09-07 11:52:00","2021-09-07 11:52:00","706.98"
"2021-09-07 08:55:00","2021-09-07 08:55:00","2021-09-07 11:55:00","2021-09-07 11:55:00","696.02"
"2021-09-07 08:58:00","2021-09-07 08:58:00","2021-09-07 11:58:00","2021-09-07 11:58:00","692.52"
"2021-09-07 09:01:00","2021-09-07 09:01:00","2021-09-07 12:01:00","2021-09-07 12:01:00","683.96"
"2021-09-07 09:04:00","2021-09-07 09:04:00","2021-09-07 12:04:00","2021-09-07 12:04:00","669.0"
"2021-09-07 09:07:00","2021-09-07 09:07:00","2021-09-07 12:07:00","2021-09-07 12:07:00","663.53"
"2021-09-07 09:10:00","2021-09-07 09:10:00","2021-09-07 12:10:00","2021-09-07 12:10:00","660.52"
"2021-09-07 09:13:00","2021-09-07 09:13:00","2021-09-07 12:13:00","2021-09-07 12:13:00","659.02"
"2021-09-07 09:16:00","2021-09-07 09:16:00","2021-09-07 12:16:00","2021-09-07 12:16:00","669.53"
"2021-09-07 09:19:00","2021-09-07 09:19:00","2021-09-07 12:19:00","2021-09-07 12:19:00","654.48"
"2021-09-07 09:22:00","2021-09-07 09:22:00","2021-09-07 12:22:00","2021-09-07 12:22:00","656.99"
"2021-09-07 09:25:00","2021-09-07 09:25:00","2021-09-07 12:25:00","2021-09-07 12:25:00","641.02"
"2021-09-07 09:28:00","2021-09-07 09:28:00","2021-09-07 12:28:00","2021-09-07 12:28:00","664.41"
"2021-09-07 09:31:00","2021-09-07 09:31:00","2021-09-07 12:31:00","2021-09-07 12:31:00","660.97"
"2021-09-07 09:34:00","2021-09-07 09:34:00","2021-09-07 12:34:00","2021-09-07 12:34:00","672.51"
"2021-09-07 09:37:00","2021-09-07 09:37:00","2021-09-07 12:37:00","2021-09-07 12:37:00","669.52"
"2021-09-07 09:40:00","2021-09-07 09:40:00","2021-09-07 12:40:00","2021-09-07 12:40:00","689.47"
"2021-09-07 09:43:00","2021-09-07 09:43:00","2021-09-07 12:43:00","2021-09-07 12:43:00","702.99"
"2021-09-07 09:46:00","2021-09-07 09:46:00","2021-09-07 12:46:00","2021-09-07 12:46:00","716.47"
"2021-09-07 09:49:00","2021-09-07 09:49:00","2021-09-07 12:49:00","2021-09-07 12:49:00","731.93"
"2021-09-07 09:52:00","2021-09-07 09:52:00","2021-09-07 12:52:00","2021-09-07 12:52:00","750.99"
"2021-09-07 09:55:00","2021-09-07 09:55:00","2021-09-07 12:55:00","2021-09-07 12:55:00","745.48"
"2021-09-07 09:58:00","2021-09-07 09:58:00","2021-09-07 12:58:00","2021-09-07 12:58:00","741.99"
"2021-09-07 10:01:00","2021-09-07 10:01:00","2021-09-07 13:01:00","2021-09-07 13:01:00","748.49"
"2021-09-07 10:04:00","2021-09-07 10:04:00","2021-09-07 13:04:00","2021-09-07 13:04:00","755.99"
"2021-09-07 10:07:00","2021-09-07 10:07:00","2021-09-07 13:07:00","2021-09-07 13:07:00","766.01"
"2021-09-07 10:10:00","2021-09-07 10:10:00","2021-09-07 13:10:00","2021-09-07 13:10:00","778.0"
"2021-09-07 10:13:00","2021-09-07 10:13:00","2021-09-07 13:13:00","2021-09-07 13:13:00","782.51"
"2021-09-07 10:16:00","2021-09-07 10:16:00","2021-09-07 13:16:00","2021-09-07 13:16:00","802.99"
"2021-09-07 10:19:00","2021-09-07 10:19:00","2021-09-07 13:19:00","2021-09-07 13:19:00","810.5"
"2021-09-07 10:22:00","2021-09-07 10:22:00","2021-09-07 13:22:00","2021-09-07 13:22:00","806.0"
"2021-09-07 10:25:00","2021-09-07 10:25:00","2021-09-07 13:25:00","2021-09-07 13:25:00","815.01"
"2021-09-07 10:28:00","2021-09-07 10:28:00","2021-09-07 13:28:00","2021-09-07 13:28:00","825.98"
"2021-09-07 10:31:00","2021-09-07 10:31:00","2021-09-07 13:31:00","2021-09-07 13:31:00","821.0"
"2021-09-07 10:34:00","2021-09-07 10:34:00","2021-09-07 13:34:00","2021-09-07 13:34:00","828.95"
"2021-09-07 10:37:00","2021-09-07 10:37:00","2021-09-07 13:37:00","2021-09-07 13:37:00","809.99"
"2021-09-07 10:40:00","2021-09-07 10:40:00","2021-09-07 13:40:00","2021-09-07 13:40:00","807.49"
"2021-09-07 10:43:00","2021-09-07 10:43:00","2021-09-07 13:43:00","2021-09-07 13:43:00","816.01"
"2021-09-07 10:46:00","2021-09-07 10:46:00","2021-09-07 13:46:00","2021-09-07 13:46:00","801.01"
"2021-09-07 10:49:00","2021-09-07 10:49:00","2021-09-07 13:49:00","2021-09-07 13:49:00","792.99"
"2021-09-07 10:52:00","2021-09-07 10:52:00","2021-09-07 13:52:00","2021-09-07 13:52:00","785.98"
"2021-09-07 10:55:00","2021-09-07 10:55:00","2021-09-07 13:55:00","2021-09-07 13:55:00","770.0"
"2021-09-07 10:58:00","2021-09-07 10:58:00","2021-09-07 13:58:00","2021-09-07 13:58:00","785.51"
"2021-09-07 11:01:00","2021-09-07 11:01:00","2021-09-07 14:01:00","2021-09-07 14:01:00","805.38"
"2021-09-07 11:04:00","2021-09-07 11:04:00","2021-09-07 14:04:00","2021-09-07 14:04:00","832.99"
"2021-09-07 11:07:00","2021-09-07 11:07:00","2021-09-07 14:07:00","2021-09-07 14:07:00","842.94"
"2021-09-07 11:10:00","2021-09-07 11:10:00","2021-09-07 14:10:00","2021-09-07 14:10:00","847.98"
