"Alkuaika UTC","Lopetusaika UTC","Alkuaika UTC+03:00","Lopetusaika UTC+03:00","Tuulivoimatuotanto - reaaliaikatieto"
"2021-11-05 22:58:00","2021-11-05 22:58:00","2021-11-06 01:58:00","2021-11-06 01:58:00","1013.0"
"2021-11-05 23:01:00","2021-11-05 23:01:00","2021-11-06 02:01:00","2021-11-06 02:01:00","1008.5"
"2021-11-05 23:04:00","2021-11-05 23:04:00","2021-11-06 02:04:00","2021-11-06 02:04:00","1019.5"
"2021-11-05 23:07:00","2021-11-05 23:07:00","2021-11-06 02:07:00","2021-11-06 02:07:00","1036.5"
"2021-11-05 23:10:00","2021-11-05 23:10:00","2021-11-06 02:10:00","2021-11-06 02:10:00","1061.5"
"2021-11-05 23:13:00","2021-11-05 23:13:00","2021-11-06 02:13:00","2021-11-06 02:13:00","1046.0"
"2021-11-05 23:16:00","2021-11-05 23:16:00","2021-11-06 02:16:00","2021-11-06 02:16:00","1062.5"
"2021-11-05 23:19:00","2021-11-05 23:19:00","2021-11-06 02:19:00","2021-11-06 02:19:00","1044.0"
"2021-11-05 23:22:00","2021-11-05 23:22:00","2021-11-06 02:22:00","2021-11-06 02:22:00","1014.0"
"2021-11-05 23:25:00","2021-11-05 23:25:00","2021-11-06 02:25:00","2021-11-06 02:25:00","983.52"
"2021-11-05 23:28:00","2021-11-05 23:28:00","2021-11-06 02:28:00","2021-11-06 02:28:00","974.0"
"2021-11-05 23:31:00","2021-11-05 23:31:00","2021-11-06 02:31:00","2021-11-06 02:31:00","963.05"
"2021-11-05 23:34:00","2021-11-05 23:34:00","2021-11-06 02:34:00","2021-11-06 02:34:00","962.5"
"2021-11-05 23:37:00","2021-11-05 23:37:00","2021-11-06 02:37:00","2021-11-06 02:37:00","963.0"
"2021-11-05 23:40:00","2021-11-05 23:40:00","2021-11-06 02:40:00","2021-11-06 02:40:00","938.04"
"2021-11-05 23:43:00","2021-11-05 23:43:00","2021-11-06 02:43:00","2021-11-06 02:43:00","918.0"
"2021-11-05 23:46:00","2021-11-05 23:46:00","2021-11-06 02:46:00","2021-11-06 02:46:00","918.96"
"2021-11-05 23:49:00","2021-11-05 23:49:00","2021-11-06 02:49:00","2021-11-06 02:49:00","934.99"
"2021-11-05 23:52:00","2021-11-05 23:52:00","2021-11-06 02:52:00","2021-11-06 02:52:00","944.51"
"2021-11-05 23:55:00","2021-11-05 23:55:00","2021-11-06 02:55:00","2021-11-06 02:55:00","937.01"
"2021-11-05 23:58:00","2021-11-05 23:58:00","2021-11-06 02:58:00","2021-11-06 02:58:00","954.87"
"2021-11-06 00:01:00","2021-11-06 00:01:00","2021-11-06 03:01:00","2021-11-06 03:01:00","969.04"
"2021-11-06 00:04:00","2021-11-06 00:04:00","2021-11-06 03:04:00","2021-11-06 03:04:00","993.0"
"2021-11-06 00:07:00","2021-11-06 00:07:00","2021-11-06 03:07:00","2021-11-06 03:07:00","988.02"
"2021-11-06 00:10:00","2021-11-06 00:10:00","2021-11-06 03:10:00","2021-11-06 03:10:00","982.53"
"2021-11-06 00:13:00","2021-11-06 00:13:00","2021-11-06 03:13:00","2021-11-06 03:13:00","987.07"
"2021-11-06 00:16:00","2021-11-06 00:16:00","2021-11-06 03:16:00","2021-11-06 03:16:00","998.51"
"2021-11-06 00:19:00","2021-11-06 00:19:00","2021-11-06 03:19:00","2021-11-06 03:19:00","1003.9"
"2021-11-06 00:22:00","2021-11-06 00:22:00","2021-11-06 03:22:00","2021-11-06 03:22:00","1006.0"
"2021-11-06 00:25:00","2021-11-06 00:25:00","2021-11-06 03:25:00","2021-11-06 03:25:00","1007.5"
"2021-11-06 00:28:00","2021-11-06 00:28:00","2021-11-06 03:28:00","2021-11-06 03:28:00","1005.0"
"2021-11-06 00:31:00","2021-11-06 00:31:00","2021-11-06 03:31:00","2021-11-06 03:31:00","991.99"
"2021-11-06 00:34:00","2021-11-06 00:34:00","2021-11-06 03:34:00","2021-11-06 03:34:00","1005.0"
"2021-11-06 00:37:00","2021-11-06 00:37:00","2021-11-06 03:37:00","2021-11-06 03:37:00","1012.5"
"2021-11-06 00:40:00","2021-11-06 00:40:00","2021-11-06 03:40:00","2021-11-06 03:40:00","999.0"
"2021-11-06 00:43:00","2021-11-06 00:43:00","2021-11-06 03:43:00","2021-11-06 03:43:00","1017.0"
"2021-11-06 00:46:00","2021-11-06 00:46:00","2021-11-06 03:46:00","2021-11-06 03:46:00","1014.0"
"2021-11-06 00:49:00","2021-11-06 00:49:00","2021-11-06 03:49:00","2021-11-06 03:49:00","1007.5"
"2021-11-06 00:52:00","2021-11-06 00:52:00","2021-11-06 03:52:00","2021-11-06 03:52:00","1003.5"
"2021-11-06 00:55:00","2021-11-06 00:55:00","2021-11-06 03:55:00","2021-11-06 03:55:00","990.03"
"2021-11-06 00:58:00","2021-11-06 00:58:00","2021-11-06 03:58:00","2021-11-06 03:58:00","992.51"
"2021-11-06 01:01:00","2021-11-06 01:01:00","2021-11-06 04:01:00","2021-11-06 04:01:00","998.0"
"2021-11-06 01:04:00","2021-11-06 01:04:00","2021-11-06 04:04:00","2021-11-06 04:04:00","1006.0"
"2021-11-06 01:07:00","2021-11-06 01:07:00","2021-11-06 04:07:00","2021-11-06 04:07:00","1025.0"
"2021-11-06 01:10:00","2021-11-06 01:10:00","2021-11-06 04:10:00","2021-11-06 04:10:00","1024.9"
"2021-11-06 01:13:00","2021-11-06 01:13:00","2021-11-06 04:13:00","2021-11-06 04:13:00","1019.0"
"2021-11-06 01:16:00","2021-11-06 01:16:00","2021-11-06 04:16:00","2021-11-06 04:16:00","1035.0"
"2021-11-06 01:19:00","2021-11-06 01:19:00","2021-11-06 04:19:00","2021-11-06 04:19:00","1046.0"
"2021-11-06 01:22:00","2021-11-06 01:22:00","2021-11-06 04:22:00","2021-11-06 04:22:00","1072.0"
"2021-11-06 01:25:00","2021-11-06 01:25:00","2021-11-06 04:25:00","2021-11-06 04:25:00","1072.5"
"2021-11-06 01:28:00","2021-11-06 01:28:00","2021-11-06 04:28:00","2021-11-06 04:28:00","1085.0"
"2021-11-06 01:31:00","2021-11-06 01:31:00","2021-11-06 04:31:00","2021-11-06 04:31:00","1082.0"
"2021-11-06 01:34:00","2021-11-06 01:34:00","2021-11-06 04:34:00","2021-11-06 04:34:00","1081.0"
"2021-11-06 01:37:00","2021-11-06 01:37:00","2021-11-06 04:37:00","2021-11-06 04:37:00","1083.0"
"2021-11-06 01:40:00","2021-11-06 01:40:00","2021-11-06 04:40:00","2021-11-06 04:40:00","1074.0"
"2021-11-06 01:43:00","2021-11-06 01:43:00","2021-11-06 04:43:00","2021-11-06 04:43:00","1066.0"
"2021-11-06 01:46:00","2021-11-06 01:46:00","2021-11-06 04:46:00","2021-11-06 04:46:00","1069.0"
"2021-11-06 01:49:00","2021-11-06 01:49:00","2021-11-06 04:49:00","2021-11-06 04:49:00","1063.0"
"2021-11-06 01:52:00","2021-11-06 01:52:00","2021-11-06 04:52:00","2021-11-06 04:52:00","1066.5"
"2021-11-06 01:55:00","2021-11-06 01:55:00","2021-11-06 04:55:00","2021-11-06 04:55:00","1069.5"
"2021-11-06 01:58:00","2021-11-06 01:58:00","2021-11-06 04:58:00","2021-11-06 04:58:00","1078.0"
"2021-11-06 02:01:00","2021-11-06 02:01:00","2021-11-06 05:01:00","2021-11-06 05:01:00","1081.5"
"2021-11-06 02:04:00","2021-11-06 02:04:00","2021-11-06 05:04:00","2021-11-06 05:04:00","1078.5"
"2021-11-06 02:07:00","2021-11-06 02:07:00","2021-11-06 05:07:00","2021-11-06 05:07:00","1092.0"
"2021-11-06 02:10:00","2021-11-06 02:10:00","2021-11-06 05:10:00","2021-11-06 05:10:00","1085.0"
"2021-11-06 02:13:00","2021-11-06 02:13:00","2021-11-06 05:13:00","2021-11-06 05:13:00","1098.0"
"2021-11-06 02:16:00","2021-11-06 02:16:00","2021-11-06 05:16:00","2021-11-06 05:16:00","1085.5"
"2021-11-06 02:19:00","2021-11-06 02:19:00","2021-11-06 05:19:00","2021-11-06 05:19:00","1067.1"
"2021-11-06 02:22:00","2021-11-06 02:22:00","2021-11-06 05:22:00","2021-11-06 05:22:00","1046.5"
"2021-11-06 02:25:00","2021-11-06 02:25:00","2021-11-06 05:25:00","2021-11-06 05:25:00","1049.5"
"2021-11-06 02:28:00","2021-11-06 02:28:00","2021-11-06 05:28:00","2021-11-06 05:28:00","1055.0"
"2021-11-06 02:31:00","2021-11-06 02:31:00","2021-11-06 05:31:00","2021-11-06 05:31:00","1072.0"
"2021-11-06 02:34:00","2021-11-06 02:34:00","2021-11-06 05:34:00","2021-11-06 05:34:00","1053.0"
"2021-11-06 02:37:00","2021-11-06 02:37:00","2021-11-06 05:37:00","2021-11-06 05:37:00","1070.0"
"2021-11-06 02:40:00","2021-11-06 02:40:00","2021-11-06 05:40:00","2021-11-06 05:40:00","1069.5"
"2021-11-06 02:43:00","2021-11-06 02:43:00","2021-11-06 05:43:00","2021-11-06 05:43:00","1058.0"
"2021-11-06 02:46:00","2021-11-06 02:46:00","2021-11-06 05:46:00","2021-11-06 05:46:00","1083.4"
"2021-11-06 02:49:00","2021-11-06 02:49:00","2021-11-06 05:49:00","2021-11-06 05:49:00","1078.0"
"2021-11-06 02:52:00","2021-11-06 02:52:00","2021-11-06 05:52:00","2021-11-06 05:52:00","1067.0"
"2021-11-06 02:55:00","2021-11-06 02:55:00","2021-11-06 05:55:00","2021-11-06 05:55:00","1075.0"
"2021-11-06 02:58:00","2021-11-06 02:58:00","2021-11-06 05:58:00","2021-11-06 05:58:00","1086.4"
"2021-11-06 03:01:00","2021-11-06 03:01:00","2021-11-06 06:01:00","2021-11-06 06:01:00","1100.0"
"2021-11-06 03:04:00","2021-11-06 03:04:00","2021-11-06 06:04:00","2021-11-06 06:04:00","1108.5"
"2021-11-06 03:07:00","2021-11-06 03:07:00","2021-11-06 06:07:00","2021-11-06 06:07:00","1124.0"
"2021-11-06 03:10:00","2021-11-06 03:10:00","2021-11-06 06:10:00","2021-11-06 06:10:00","1118.5"
"2021-11-06 03:13:00","2021-11-06 03:13:00","2021-11-06 06:13:00","2021-11-06 06:13:00","1125.0"
"2021-11-06 03:16:00","2021-11-06 03:16:00","2021-11-06 06:16:00","2021-11-06 06:16:00","1133.5"
"2021-11-06 03:19:00","2021-11-06 03:19:00","2021-11-06 06:19:00","2021-11-06 06:19:00","1146.0"
"2021-11-06 03:22:00","2021-11-06 03:22:00","2021-11-06 06:22:00","2021-11-06 06:22:00","1153.0"
"2021-11-06 03:25:00","2021-11-06 03:25:00","2021-11-06 06:25:00","2021-11-06 06:25:00","1146.0"
"2021-11-06 03:28:00","2021-11-06 03:28:00","2021-11-06 06:28:00","2021-11-06 06:28:00","1153.0"
"2021-11-06 03:31:00","2021-11-06 03:31:00","2021-11-06 06:31:00","2021-11-06 06:31:00","1158.0"
"2021-11-06 03:34:00","2021-11-06 03:34:00","2021-11-06 06:34:00","2021-11-06 06:34:00","1169.6"
"2021-11-06 03:37:00","2021-11-06 03:37:00","2021-11-06 06:37:00","2021-11-06 06:37:00","1187.5"
"2021-11-06 03:40:00","2021-11-06 03:40:00","2021-11-06 06:40:00","2021-11-06 06:40:00","1184.5"
"2021-11-06 03:43:00","2021-11-06 03:43:00","2021-11-06 06:43:00","2021-11-06 06:43:00","1188.5"
"2021-11-06 03:46:00","2021-11-06 03:46:00","2021-11-06 06:46:00","2021-11-06 06:46:00","1175.0"
"2021-11-06 03:49:00","2021-11-06 03:49:00","2021-11-06 06:49:00","2021-11-06 06:49:00","1186.5"
"2021-11-06 03:52:00","2021-11-06 03:52:00","2021-11-06 06:52:00","2021-11-06 06:52:00","1183.0"
"2021-11-06 03:55:00","2021-11-06 03:55:00","2021-11-06 06:55:00","2021-11-06 06:55:00","1176.5"
"2021-11-06 03:58:00","2021-11-06 03:58:00","2021-11-06 06:58:00","2021-11-06 06:58:00","1162.5"
"2021-11-06 04:01:00","2021-11-06 04:01:00","2021-11-06 07:01:00","2021-11-06 07:01:00","1154.6"
"2021-11-06 04:04:00","2021-11-06 04:04:00","2021-11-06 07:04:00","2021-11-06 07:04:00","1168.0"
"2021-11-06 04:07:00","2021-11-06 04:07:00","2021-11-06 07:07:00","2021-11-06 07:07:00","1184.0"
"2021-11-06 04:10:00","2021-11-06 04:10:00","2021-11-06 07:10:00","2021-11-06 07:10:00","1187.5"
"2021-11-06 04:13:00","2021-11-06 04:13:00","2021-11-06 07:13:00","2021-11-06 07:13:00","1186.0"
"2021-11-06 04:16:00","2021-11-06 04:16:00","2021-11-06 07:16:00","2021-11-06 07:16:00","1192.1"
"2021-11-06 04:19:00","2021-11-06 04:19:00","2021-11-06 07:19:00","2021-11-06 07:19:00","1186.0"
"2021-11-06 04:22:00","2021-11-06 04:22:00","2021-11-06 07:22:00","2021-11-06 07:22:00","1166.0"
"2021-11-06 04:25:00","2021-11-06 04:25:00","2021-11-06 07:25:00","2021-11-06 07:25:00","1167.5"
"2021-11-06 04:28:00","2021-11-06 04:28:00","2021-11-06 07:28:00","2021-11-06 07:28:00","1169.0"
"2021-11-06 04:31:00","2021-11-06 04:31:00","2021-11-06 07:31:00","2021-11-06 07:31:00","1158.5"
"2021-11-06 04:34:00","2021-11-06 04:34:00","2021-11-06 07:34:00","2021-11-06 07:34:00","1137.6"
"2021-11-06 04:37:00","2021-11-06 04:37:00","2021-11-06 07:37:00","2021-11-06 07:37:00","1125.0"
"2021-11-06 04:40:00","2021-11-06 04:40:00","2021-11-06 07:40:00","2021-11-06 07:40:00","1138.0"
"2021-11-06 04:43:00","2021-11-06 04:43:00","2021-11-06 07:43:00","2021-11-06 07:43:00","1127.5"
"2021-11-06 04:46:00","2021-11-06 04:46:00","2021-11-06 07:46:00","2021-11-06 07:46:00","1134.0"
"2021-11-06 04:49:00","2021-11-06 04:49:00","2021-11-06 07:49:00","2021-11-06 07:49:00","1141.0"
"2021-11-06 04:52:00","2021-11-06 04:52:00","2021-11-06 07:52:00","2021-11-06 07:52:00","1140.0"
"2021-11-06 04:55:00","2021-11-06 04:55:00","2021-11-06 07:55:00","2021-11-06 07:55:00","1139.5"
"2021-11-06 04:58:00","2021-11-06 04:58:00","2021-11-06 07:58:00","2021-11-06 07:58:00","1144.0"
"2021-11-06 05:01:00","2021-11-06 05:01:00","2021-11-06 08:01:00","2021-11-06 08:01:00","1137.0"
"2021-11-06 05:04:00","2021-11-06 05:04:00","2021-11-06 08:04:00","2021-11-06 08:04:00","1138.5"
"2021-11-06 05:07:00","2021-11-06 05:07:00","2021-11-06 08:07:00","2021-11-06 08:07:00","1114.0"
"2021-11-06 05:10:00","2021-11-06 05:10:00","2021-11-06 08:10:00","2021-11-06 08:10:00","1106.0"
"2021-11-06 05:13:00","2021-11-06 05:13:00","2021-11-06 08:13:00","2021-11-06 08:13:00","1101.5"
"2021-11-06 05:16:00","2021-11-06 05:16:00","2021-11-06 08:16:00","2021-11-06 08:16:00","1109.0"
"2021-11-06 05:19:00","2021-11-06 05:19:00","2021-11-06 08:19:00","2021-11-06 08:19:00","1107.0"
"2021-11-06 05:22:00","2021-11-06 05:22:00","2021-11-06 08:22:00","2021-11-06 08:22:00","1117.5"
"2021-11-06 05:25:00","2021-11-06 05:25:00","2021-11-06 08:25:00","2021-11-06 08:25:00","1114.1"
"2021-11-06 05:28:00","2021-11-06 05:28:00","2021-11-06 08:28:00","2021-11-06 08:28:00","1117.5"
"2021-11-06 05:31:00","2021-11-06 05:31:00","2021-11-06 08:31:00","2021-11-06 08:31:00","1115.5"
"2021-11-06 05:34:00","2021-11-06 05:34:00","2021-11-06 08:34:00","2021-11-06 08:34:00","1102.5"
"2021-11-06 05:37:00","2021-11-06 05:37:00","2021-11-06 08:37:00","2021-11-06 08:37:00","1111.5"
"2021-11-06 05:40:00","2021-11-06 05:40:00","2021-11-06 08:40:00","2021-11-06 08:40:00","1113.0"
"2021-11-06 05:43:00","2021-11-06 05:43:00","2021-11-06 08:43:00","2021-11-06 08:43:00","1106.0"
"2021-11-06 05:46:00","2021-11-06 05:46:00","2021-11-06 08:46:00","2021-11-06 08:46:00","1123.4"
"2021-11-06 05:49:00","2021-11-06 05:49:00","2021-11-06 08:49:00","2021-11-06 08:49:00","1135.0"
"2021-11-06 05:52:00","2021-11-06 05:52:00","2021-11-06 08:52:00","2021-11-06 08:52:00","1133.0"
"2021-11-06 05:55:00","2021-11-06 05:55:00","2021-11-06 08:55:00","2021-11-06 08:55:00","1121.0"
"2021-11-06 05:58:00","2021-11-06 05:58:00","2021-11-06 08:58:00","2021-11-06 08:58:00","1113.5"
"2021-11-06 06:01:00","2021-11-06 06:01:00","2021-11-06 09:01:00","2021-11-06 09:01:00","1106.0"
"2021-11-06 06:04:00","2021-11-06 06:04:00","2021-11-06 09:04:00","2021-11-06 09:04:00","1100.5"
"2021-11-06 06:07:00","2021-11-06 06:07:00","2021-11-06 09:07:00","2021-11-06 09:07:00","1103.0"
"2021-11-06 06:10:00","2021-11-06 06:10:00","2021-11-06 09:10:00","2021-11-06 09:10:00","1082.0"
"2021-11-06 06:13:00","2021-11-06 06:13:00","2021-11-06 09:13:00","2021-11-06 09:13:00","1074.0"
"2021-11-06 06:16:00","2021-11-06 06:16:00","2021-11-06 09:16:00","2021-11-06 09:16:00","1087.5"
"2021-11-06 06:19:00","2021-11-06 06:19:00","2021-11-06 09:19:00","2021-11-06 09:19:00","1087.0"
"2021-11-06 06:22:00","2021-11-06 06:22:00","2021-11-06 09:22:00","2021-11-06 09:22:00","1080.5"
"2021-11-06 06:25:00","2021-11-06 06:25:00","2021-11-06 09:25:00","2021-11-06 09:25:00","1084.5"
"2021-11-06 06:28:00","2021-11-06 06:28:00","2021-11-06 09:28:00","2021-11-06 09:28:00","1071.0"
"2021-11-06 06:31:00","2021-11-06 06:31:00","2021-11-06 09:31:00","2021-11-06 09:31:00","1065.4"
"2021-11-06 06:34:00","2021-11-06 06:34:00","2021-11-06 09:34:00","2021-11-06 09:34:00","1069.0"
"2021-11-06 06:37:00","2021-11-06 06:37:00","2021-11-06 09:37:00","2021-11-06 09:37:00","1082.0"
"2021-11-06 06:40:00","2021-11-06 06:40:00","2021-11-06 09:40:00","2021-11-06 09:40:00","1100.0"
"2021-11-06 06:43:00","2021-11-06 06:43:00","2021-11-06 09:43:00","2021-11-06 09:43:00","1095.0"
"2021-11-06 06:46:00","2021-11-06 06:46:00","2021-11-06 09:46:00","2021-11-06 09:46:00","1106.0"
"2021-11-06 06:49:00","2021-11-06 06:49:00","2021-11-06 09:49:00","2021-11-06 09:49:00","1091.0"
"2021-11-06 06:52:00","2021-11-06 06:52:00","2021-11-06 09:52:00","2021-11-06 09:52:00","1078.0"
"2021-11-06 06:55:00","2021-11-06 06:55:00","2021-11-06 09:55:00","2021-11-06 09:55:00","1051.0"
"2021-11-06 06:58:00","2021-11-06 06:58:00","2021-11-06 09:58:00","2021-11-06 09:58:00","1034.5"
"2021-11-06 07:01:00","2021-11-06 07:01:00","2021-11-06 10:01:00","2021-11-06 10:01:00","1032.0"
"2021-11-06 07:04:00","2021-11-06 07:04:00","2021-11-06 10:04:00","2021-11-06 10:04:00","1016.0"
"2021-11-06 07:07:00","2021-11-06 07:07:00","2021-11-06 10:07:00","2021-11-06 10:07:00","1035.5"
"2021-11-06 07:10:00","2021-11-06 07:10:00","2021-11-06 10:10:00","2021-11-06 10:10:00","1028.5"
"2021-11-06 07:13:00","2021-11-06 07:13:00","2021-11-06 10:13:00","2021-11-06 10:13:00","1047.5"
"2021-11-06 07:16:00","2021-11-06 07:16:00","2021-11-06 10:16:00","2021-11-06 10:16:00","1064.5"
"2021-11-06 07:19:00","2021-11-06 07:19:00","2021-11-06 10:19:00","2021-11-06 10:19:00","1056.5"
"2021-11-06 07:22:00","2021-11-06 07:22:00","2021-11-06 10:22:00","2021-11-06 10:22:00","1062.5"
"2021-11-06 07:25:00","2021-11-06 07:25:00","2021-11-06 10:25:00","2021-11-06 10:25:00","1058.5"
"2021-11-06 07:28:00","2021-11-06 07:28:00","2021-11-06 10:28:00","2021-11-06 10:28:00","1051.9"
"2021-11-06 07:31:00","2021-11-06 07:31:00","2021-11-06 10:31:00","2021-11-06 10:31:00","1049.0"
"2021-11-06 07:34:00","2021-11-06 07:34:00","2021-11-06 10:34:00","2021-11-06 10:34:00","1046.5"
"2021-11-06 07:37:00","2021-11-06 07:37:00","2021-11-06 10:37:00","2021-11-06 10:37:00","1042.0"
"2021-11-06 07:40:00","2021-11-06 07:40:00","2021-11-06 10:40:00","2021-11-06 10:40:00","1021.5"
"2021-11-06 07:43:00","2021-11-06 07:43:00","2021-11-06 10:43:00","2021-11-06 10:43:00","1011.5"
"2021-11-06 07:46:00","2021-11-06 07:46:00","2021-11-06 10:46:00","2021-11-06 10:46:00","1001.0"
"2021-11-06 07:49:00","2021-11-06 07:49:00","2021-11-06 10:49:00","2021-11-06 10:49:00","989.0"
"2021-11-06 07:52:00","2021-11-06 07:52:00","2021-11-06 10:52:00","2021-11-06 10:52:00","975.02"
"2021-11-06 07:55:00","2021-11-06 07:55:00","2021-11-06 10:55:00","2021-11-06 10:55:00","970.98"
"2021-11-06 07:58:00","2021-11-06 07:58:00","2021-11-06 10:58:00","2021-11-06 10:58:00","966.05"
"2021-11-06 08:01:00","2021-11-06 08:01:00","2021-11-06 11:01:00","2021-11-06 11:01:00","968.06"
"2021-11-06 08:04:00","2021-11-06 08:04:00","2021-11-06 11:04:00","2021-11-06 11:04:00","970.5"
"2021-11-06 08:07:00","2021-11-06 08:07:00","2021-11-06 11:07:00","2021-11-06 11:07:00","945.51"
"2021-11-06 08:10:00","2021-11-06 08:10:00","2021-11-06 11:10:00","2021-11-06 11:10:00","945.47"
"2021-11-06 08:13:00","2021-11-06 08:13:00","2021-11-06 11:13:00","2021-11-06 11:13:00","950.96"
"2021-11-06 08:16:00","2021-11-06 08:16:00","2021-11-06 11:16:00","2021-11-06 11:16:00","969.0"
"2021-11-06 08:19:00","2021-11-06 08:19:00","2021-11-06 11:19:00","2021-11-06 11:19:00","960.01"
"2021-11-06 08:22:00","2021-11-06 08:22:00","2021-11-06 11:22:00","2021-11-06 11:22:00","954.51"
"2021-11-06 08:25:00","2021-11-06 08:25:00","2021-11-06 11:25:00","2021-11-06 11:25:00","965.98"
"2021-11-06 08:28:00","2021-11-06 08:28:00","2021-11-06 11:28:00","2021-11-06 11:28:00","954.06"
"2021-11-06 08:31:00","2021-11-06 08:31:00","2021-11-06 11:31:00","2021-11-06 11:31:00","949.04"
"2021-11-06 08:34:00","2021-11-06 08:34:00","2021-11-06 11:34:00","2021-11-06 11:34:00","939.52"
"2021-11-06 08:37:00","2021-11-06 08:37:00","2021-11-06 11:37:00","2021-11-06 11:37:00","934.51"
"2021-11-06 08:40:00","2021-11-06 08:40:00","2021-11-06 11:40:00","2021-11-06 11:40:00","941.9"
"2021-11-06 08:43:00","2021-11-06 08:43:00","2021-11-06 11:43:00","2021-11-06 11:43:00","942.98"
"2021-11-06 08:46:00","2021-11-06 08:46:00","2021-11-06 11:46:00","2021-11-06 11:46:00","956.46"
"2021-11-06 08:49:00","2021-11-06 08:49:00","2021-11-06 11:49:00","2021-11-06 11:49:00","954.96"
"2021-11-06 08:52:00","2021-11-06 08:52:00","2021-11-06 11:52:00","2021-11-06 11:52:00","943.0"
"2021-11-06 08:55:00","2021-11-06 08:55:00","2021-11-06 11:55:00","2021-11-06 11:55:00","937.02"
"2021-11-06 08:58:00","2021-11-06 08:58:00","2021-11-06 11:58:00","2021-11-06 11:58:00","937.01"
"2021-11-06 09:01:00","2021-11-06 09:01:00","2021-11-06 12:01:00","2021-11-06 12:01:00","943.94"
"2021-11-06 09:04:00","2021-11-06 09:04:00","2021-11-06 12:04:00","2021-11-06 12:04:00","933.0"
"2021-11-06 09:07:00","2021-11-06 09:07:00","2021-11-06 12:07:00","2021-11-06 12:07:00","930.0"
"2021-11-06 09:10:00","2021-11-06 09:10:00","2021-11-06 12:10:00","2021-11-06 12:10:00","918.51"
"2021-11-06 09:13:00","2021-11-06 09:13:00","2021-11-06 12:13:00","2021-11-06 12:13:00","907.49"
"2021-11-06 09:16:00","2021-11-06 09:16:00","2021-11-06 12:16:00","2021-11-06 12:16:00","930.94"
"2021-11-06 09:19:00","2021-11-06 09:19:00","2021-11-06 12:19:00","2021-11-06 12:19:00","921.49"
"2021-11-06 09:22:00","2021-11-06 09:22:00","2021-11-06 12:22:00","2021-11-06 12:22:00","916.48"
"2021-11-06 09:25:00","2021-11-06 09:25:00","2021-11-06 12:25:00","2021-11-06 12:25:00","929.48"
"2021-11-06 09:28:00","2021-11-06 09:28:00","2021-11-06 12:28:00","2021-11-06 12:28:00","913.05"
"2021-11-06 09:31:00","2021-11-06 09:31:00","2021-11-06 12:31:00","2021-11-06 12:31:00","917.89"
"2021-11-06 09:34:00","2021-11-06 09:34:00","2021-11-06 12:34:00","2021-11-06 12:34:00","913.53"
"2021-11-06 09:37:00","2021-11-06 09:37:00","2021-11-06 12:37:00","2021-11-06 12:37:00","913.51"
"2021-11-06 09:40:00","2021-11-06 09:40:00","2021-11-06 12:40:00","2021-11-06 12:40:00","893.52"
"2021-11-06 09:43:00","2021-11-06 09:43:00","2021-11-06 12:43:00","2021-11-06 12:43:00","880.0"
"2021-11-06 09:46:00","2021-11-06 09:46:00","2021-11-06 12:46:00","2021-11-06 12:46:00","872.55"
"2021-11-06 09:49:00","2021-11-06 09:49:00","2021-11-06 12:49:00","2021-11-06 12:49:00","866.01"
"2021-11-06 09:52:00","2021-11-06 09:52:00","2021-11-06 12:52:00","2021-11-06 12:52:00","872.01"
"2021-11-06 09:55:00","2021-11-06 09:55:00","2021-11-06 12:55:00","2021-11-06 12:55:00","857.98"
"2021-11-06 09:58:00","2021-11-06 09:58:00","2021-11-06 12:58:00","2021-11-06 12:58:00","863.0"
"2021-11-06 10:01:00","2021-11-06 10:01:00","2021-11-06 13:01:00","2021-11-06 13:01:00","855.5"
"2021-11-06 10:04:00","2021-11-06 10:04:00","2021-11-06 13:04:00","2021-11-06 13:04:00","856.95"
"2021-11-06 10:07:00","2021-11-06 10:07:00","2021-11-06 13:07:00","2021-11-06 13:07:00","858.97"
"2021-11-06 10:10:00","2021-11-06 10:10:00","2021-11-06 13:10:00","2021-11-06 13:10:00","848.54"
"2021-11-06 10:13:00","2021-11-06 10:13:00","2021-11-06 13:13:00","2021-11-06 13:13:00","849.0"
"2021-11-06 10:16:00","2021-11-06 10:16:00","2021-11-06 13:16:00","2021-11-06 13:16:00","858.96"
"2021-11-06 10:19:00","2021-11-06 10:19:00","2021-11-06 13:19:00","2021-11-06 13:19:00","842.48"
"2021-11-06 10:22:00","2021-11-06 10:22:00","2021-11-06 13:22:00","2021-11-06 13:22:00","852.01"
"2021-11-06 10:25:00","2021-11-06 10:25:00","2021-11-06 13:25:00","2021-11-06 13:25:00","825.52"
"2021-11-06 10:28:00","2021-11-06 10:28:00","2021-11-06 13:28:00","2021-11-06 13:28:00","824.07"
"2021-11-06 10:31:00","2021-11-06 10:31:00","2021-11-06 13:31:00","2021-11-06 13:31:00","827.49"
"2021-11-06 10:34:00","2021-11-06 10:34:00","2021-11-06 13:34:00","2021-11-06 13:34:00","813.47"
"2021-11-06 10:37:00","2021-11-06 10:37:00","2021-11-06 13:37:00","2021-11-06 13:37:00","821.01"
"2021-11-06 10:40:00","2021-11-06 10:40:00","2021-11-06 13:40:00","2021-11-06 13:40:00","825.53"
"2021-11-06 10:43:00","2021-11-06 10:43:00","2021-11-06 13:43:00","2021-11-06 13:43:00","822.0"
"2021-11-06 10:46:00","2021-11-06 10:46:00","2021-11-06 13:46:00","2021-11-06 13:46:00","836.0"
