"Alkuaika UTC","Lopetusaika UTC","Alkuaika UTC+03:00","Lopetusaika UTC+03:00","Tuulivoimatuotanto - reaaliaikatieto"
"2022-01-31 23:37:00","2022-01-31 23:37:00","2022-02-01 02:37:00","2022-02-01 02:37:00","1553.0"
"2022-01-31 23:40:00","2022-01-31 23:40:00","2022-02-01 02:40:00","2022-02-01 02:40:00","1539.0"
"2022-01-31 23:43:00","2022-01-31 23:43:00","2022-02-01 02:43:00","2022-02-01 02:43:00","1525.5"
"2022-01-31 23:46:00","2022-01-31 23:46:00","2022-02-01 02:46:00","2022-02-01 02:46:00","1518.0"
"2022-01-31 23:49:00","2022-01-31 23:49:00","2022-02-01 02:49:00","2022-02-01 02:49:00","1509.0"
"2022-01-31 23:52:00","2022-01-31 23:52:00","2022-02-01 02:52:00","2022-02-01 02:52:00","1493.0"
"2022-01-31 23:55:00","2022-01-31 23:55:00","2022-02-01 02:55:00","2022-02-01 02:55:00","1458.5"
"2022-01-31 23:58:00","2022-01-31 23:58:00","2022-02-01 02:58:00","2022-02-01 02:58:00","1432.5"
"2022-02-01 00:01:00","2022-02-01 00:01:00","2022-02-01 03:01:00","2022-02-01 03:01:00","1403.5"
"2022-02-01 00:04:00","2022-02-01 00:04:00","2022-02-01 03:04:00","2022-02-01 03:04:00","1370.0"
"2022-02-01 00:07:00","2022-02-01 00:07:00","2022-02-01 03:07:00","2022-02-01 03:07:00","1343.0"
"2022-02-01 00:10:00","2022-02-01 00:10:00","2022-02-01 03:10:00","2022-02-01 03:10:00","1323.0"
"2022-02-01 00:13:00","2022-02-01 00:13:00","2022-02-01 03:13:00","2022-02-01 03:13:00","1310.0"
"2022-02-01 00:16:00","2022-02-01 00:16:00","2022-02-01 03:16:00","2022-02-01 03:16:00","1290.5"
"2022-02-01 00:19:00","2022-02-01 00:19:00","2022-02-01 03:19:00","2022-02-01 03:19:00","1256.0"
"2022-02-01 00:22:00","2022-02-01 00:22:00","2022-02-01 03:22:00","2022-02-01 03:22:00","1236.0"
"2022-02-01 00:25:00","2022-02-01 00:25:00","2022-02-01 03:25:00","2022-02-01 03:25:00","1211.0"
"2022-02-01 00:28:00","2022-02-01 00:28:00","2022-02-01 03:28:00","2022-02-01 03:28:00","1190.0"
"2022-02-01 00:31:00","2022-02-01 00:31:00","2022-02-01 03:31:00","2022-02-01 03:31:00","1172.5"
"2022-02-01 00:34:00","2022-02-01 00:34:00","2022-02-01 03:34:00","2022-02-01 03:34:00","1175.0"
"2022-02-01 00:37:00","2022-02-01 00:37:00","2022-02-01 03:37:00","2022-02-01 03:37:00","1169.5"
"2022-02-01 00:40:00","2022-02-01 00:40:00","2022-02-01 03:40:00","2022-02-01 03:40:00","1175.0"
"2022-02-01 00:43:00","2022-02-01 00:43:00","2022-02-01 03:43:00","2022-02-01 03:43:00","1176.0"
"2022-02-01 00:46:00","2022-02-01 00:46:00","2022-02-01 03:46:00","2022-02-01 03:46:00","1168.5"
"2022-02-01 00:49:00","2022-02-01 00:49:00","2022-02-01 03:49:00","2022-02-01 03:49:00","1167.5"
"2022-02-01 00:52:00","2022-02-01 00:52:00","2022-02-01 03:52:00","2022-02-01 03:52:00","1160.0"
"2022-02-01 00:55:00","2022-02-01 00:55:00","2022-02-01 03:55:00","2022-02-01 03:55:00","1158.0"
"2022-02-01 00:58:00","2022-02-01 00:58:00","2022-02-01 03:58:00","2022-02-01 03:58:00","1166.5"
"2022-02-01 01:01:00","2022-02-01 01:01:00","2022-02-01 04:01:00","2022-02-01 04:01:00","1160.0"
"2022-02-01 01:04:00","2022-02-01 01:04:00","2022-02-01 04:04:00","2022-02-01 04:04:00","1151.0"
"2022-02-01 01:07:00","2022-02-01 01:07:00","2022-02-01 04:07:00","2022-02-01 04:07:00","1145.0"
"2022-02-01 01:10:00","2022-02-01 01:10:00","2022-02-01 04:10:00","2022-02-01 04:10:00","1132.0"
"2022-02-01 01:13:00","2022-02-01 01:13:00","2022-02-01 04:13:00","2022-02-01 04:13:00","1121.0"
"2022-02-01 01:16:00","2022-02-01 01:16:00","2022-02-01 04:16:00","2022-02-01 04:16:00","1102.0"
"2022-02-01 01:19:00","2022-02-01 01:19:00","2022-02-01 04:19:00","2022-02-01 04:19:00","1087.0"
"2022-02-01 01:22:00","2022-02-01 01:22:00","2022-02-01 04:22:00","2022-02-01 04:22:00","1078.5"
"2022-02-01 01:25:00","2022-02-01 01:25:00","2022-02-01 04:25:00","2022-02-01 04:25:00","1077.0"
"2022-02-01 01:28:00","2022-02-01 01:28:00","2022-02-01 04:28:00","2022-02-01 04:28:00","1079.0"
"2022-02-01 01:31:00","2022-02-01 01:31:00","2022-02-01 04:31:00","2022-02-01 04:31:00","1092.5"
"2022-02-01 01:34:00","2022-02-01 01:34:00","2022-02-01 04:34:00","2022-02-01 04:34:00","1089.0"
"2022-02-01 01:37:00","2022-02-01 01:37:00","2022-02-01 04:37:00","2022-02-01 04:37:00","1096.0"
"2022-02-01 01:40:00","2022-02-01 01:40:00","2022-02-01 04:40:00","2022-02-01 04:40:00","1090.5"
"2022-02-01 01:43:00","2022-02-01 01:43:00","2022-02-01 04:43:00","2022-02-01 04:43:00","1090.0"
"2022-02-01 01:46:00","2022-02-01 01:46:00","2022-02-01 04:46:00","2022-02-01 04:46:00","1080.0"
"2022-02-01 01:49:00","2022-02-01 01:49:00","2022-02-01 04:49:00","2022-02-01 04:49:00","1084.5"
"2022-02-01 01:52:00","2022-02-01 01:52:00","2022-02-01 04:52:00","2022-02-01 04:52:00","1076.0"
"2022-02-01 01:55:00","2022-02-01 01:55:00","2022-02-01 04:55:00","2022-02-01 04:55:00","1080.0"
"2022-02-01 01:58:00","2022-02-01 01:58:00","2022-02-01 04:58:00","2022-02-01 04:58:00","1081.0"
"2022-02-01 02:01:00","2022-02-01 02:01:00","2022-02-01 05:01:00","2022-02-01 05:01:00","1081.5"
"2022-02-01 02:04:00","2022-02-01 02:04:00","2022-02-01 05:04:00","2022-02-01 05:04:00","1093.5"
"2022-02-01 02:07:00","2022-02-01 02:07:00","2022-02-01 05:07:00","2022-02-01 05:07:00","1112.0"
"2022-02-01 02:10:00","2022-02-01 02:10:00","2022-02-01 05:10:00","2022-02-01 05:10:00","1124.0"
"2022-02-01 02:13:00","2022-02-01 02:13:00","2022-02-01 05:13:00","2022-02-01 05:13:00","1131.0"
"2022-02-01 02:16:00","2022-02-01 02:16:00","2022-02-01 05:16:00","2022-02-01 05:16:00","1147.5"
"2022-02-01 02:19:00","2022-02-01 02:19:00","2022-02-01 05:19:00","2022-02-01 05:19:00","1153.0"
"2022-02-01 02:22:00","2022-02-01 02:22:00","2022-02-01 05:22:00","2022-02-01 05:22:00","1166.5"
"2022-02-01 02:25:00","2022-02-01 02:25:00","2022-02-01 05:25:00","2022-02-01 05:25:00","1181.0"
"2022-02-01 02:28:00","2022-02-01 02:28:00","2022-02-01 05:28:00","2022-02-01 05:28:00","1190.0"
"2022-02-01 02:31:00","2022-02-01 02:31:00","2022-02-01 05:31:00","2022-02-01 05:31:00","1193.5"
"2022-02-01 02:34:00","2022-02-01 02:34:00","2022-02-01 05:34:00","2022-02-01 05:34:00","1211.5"
"2022-02-01 02:37:00","2022-02-01 02:37:00","2022-02-01 05:37:00","2022-02-01 05:37:00","1239.0"
"2022-02-01 02:40:00","2022-02-01 02:40:00","2022-02-01 05:40:00","2022-02-01 05:40:00","1249.0"
"2022-02-01 02:43:00","2022-02-01 02:43:00","2022-02-01 05:43:00","2022-02-01 05:43:00","1256.0"
"2022-02-01 02:46:00","2022-02-01 02:46:00","2022-02-01 05:46:00","2022-02-01 05:46:00","1267.0"
"2022-02-01 02:49:00","2022-02-01 02:49:00","2022-02-01 05:49:00","2022-02-01 05:49:00","1277.0"
"2022-02-01 02:52:00","2022-02-01 02:52:00","2022-02-01 05:52:00","2022-02-01 05:52:00","1278.0"
"2022-02-01 02:55:00","2022-02-01 02:55:00","2022-02-01 05:55:00","2022-02-01 05:55:00","1263.0"
"2022-02-01 02:58:00","2022-02-01 02:58:00","2022-02-01 05:58:00","2022-02-01 05:58:00","1249.5"
"2022-02-01 03:01:00","2022-02-01 03:01:00","2022-02-01 06:01:00","2022-02-01 06:01:00","1241.0"
"2022-02-01 03:04:00","2022-02-01 03:04:00","2022-02-01 06:04:00","2022-02-01 06:04:00","1232.5"
"2022-02-01 03:07:00","2022-02-01 03:07:00","2022-02-01 06:07:00","2022-02-01 06:07:00","1226.0"
"2022-02-01 03:10:00","2022-02-01 03:10:00","2022-02-01 06:10:00","2022-02-01 06:10:00","1227.0"
"2022-02-01 03:13:00","2022-02-01 03:13:00","2022-02-01 06:13:00","2022-02-01 06:13:00","1226.0"
"2022-02-01 03:16:00","2022-02-01 03:16:00","2022-02-01 06:16:00","2022-02-01 06:16:00","1223.0"
"2022-02-01 03:19:00","2022-02-01 03:19:00","2022-02-01 06:19:00","2022-02-01 06:19:00","1225.5"
"2022-02-01 03:22:00","2022-02-01 03:22:00","2022-02-01 06:22:00","2022-02-01 06:22:00","1227.0"
"2022-02-01 03:25:00","2022-02-01 03:25:00","2022-02-01 06:25:00","2022-02-01 06:25:00","1234.5"
"2022-02-01 03:28:00","2022-02-01 03:28:00","2022-02-01 06:28:00","2022-02-01 06:28:00","1224.0"
"2022-02-01 03:31:00","2022-02-01 03:31:00","2022-02-01 06:31:00","2022-02-01 06:31:00","1224.0"
"2022-02-01 03:34:00","2022-02-01 03:34:00","2022-02-01 06:34:00","2022-02-01 06:34:00","1236.0"
"2022-02-01 03:37:00","2022-02-01 03:37:00","2022-02-01 06:37:00","2022-02-01 06:37:00","1253.0"
"2022-02-01 03:40:00","2022-02-01 03:40:00","2022-02-01 06:40:00","2022-02-01 06:40:00","1265.5"
"2022-02-01 03:43:00","2022-02-01 03:43:00","2022-02-01 06:43:00","2022-02-01 06:43:00","1273.5"
"2022-02-01 03:46:00","2022-02-01 03:46:00","2022-02-01 06:46:00","2022-02-01 06:46:00","1287.0"
"2022-02-01 03:49:00","2022-02-01 03:49:00","2022-02-01 06:49:00","2022-02-01 06:49:00","1287.0"
"2022-02-01 03:52:00","2022-02-01 03:52:00","2022-02-01 06:52:00","2022-02-01 06:52:00","1291.0"
"2022-02-01 03:55:00","2022-02-01 03:55:00","2022-02-01 06:55:00","2022-02-01 06:55:00","1292.0"
"2022-02-01 03:58:00","2022-02-01 03:58:00","2022-02-01 06:58:00","2022-02-01 06:58:00","1296.0"
"2022-02-01 04:01:00","2022-02-01 04:01:00","2022-02-01 07:01:00","2022-02-01 07:01:00","1292.0"
"2022-02-01 04:04:00","2022-02-01 04:04:00","2022-02-01 07:04:00","2022-02-01 07:04:00","1285.0"
"2022-02-01 04:07:00","2022-02-01 04:07:00","2022-02-01 07:07:00","2022-02-01 07:07:00","1278.5"
"2022-02-01 04:10:00","2022-02-01 04:10:00","2022-02-01 07:10:00","2022-02-01 07:10:00","1274.0"
"2022-02-01 04:13:00","2022-02-01 04:13:00","2022-02-01 07:13:00","2022-02-01 07:13:00","1273.0"
"2022-02-01 04:16:00","2022-02-01 04:16:00","2022-02-01 07:16:00","2022-02-01 07:16:00","1265.0"
"2022-02-01 04:19:00","2022-02-01 04:19:00","2022-02-01 07:19:00","2022-02-01 07:19:00","1246.0"
"2022-02-01 04:22:00","2022-02-01 04:22:00","2022-02-01 07:22:00","2022-02-01 07:22:00","1244.0"
"2022-02-01 04:25:00","2022-02-01 04:25:00","2022-02-01 07:25:00","2022-02-01 07:25:00","1246.0"
"2022-02-01 04:28:00","2022-02-01 04:28:00","2022-02-01 07:28:00","2022-02-01 07:28:00","1238.5"
"2022-02-01 04:31:00","2022-02-01 04:31:00","2022-02-01 07:31:00","2022-02-01 07:31:00","1237.0"
"2022-02-01 04:34:00","2022-02-01 04:34:00","2022-02-01 07:34:00","2022-02-01 07:34:00","1233.0"
"2022-02-01 04:37:00","2022-02-01 04:37:00","2022-02-01 07:37:00","2022-02-01 07:37:00","1233.0"
"2022-02-01 04:40:00","2022-02-01 04:40:00","2022-02-01 07:40:00","2022-02-01 07:40:00","1240.5"
"2022-02-01 04:43:00","2022-02-01 04:43:00","2022-02-01 07:43:00","2022-02-01 07:43:00","1250.0"
"2022-02-01 04:46:00","2022-02-01 04:46:00","2022-02-01 07:46:00","2022-02-01 07:46:00","1255.0"
"2022-02-01 04:49:00","2022-02-01 04:49:00","2022-02-01 07:49:00","2022-02-01 07:49:00","1251.0"
"2022-02-01 04:52:00","2022-02-01 04:52:00","2022-02-01 07:52:00","2022-02-01 07:52:00","1253.0"
"2022-02-01 04:55:00","2022-02-01 04:55:00","2022-02-01 07:55:00","2022-02-01 07:55:00","1258.0"
"2022-02-01 04:58:00","2022-02-01 04:58:00","2022-02-01 07:58:00","2022-02-01 07:58:00","1260.0"
"2022-02-01 05:01:00","2022-02-01 05:01:00","2022-02-01 08:01:00","2022-02-01 08:01:00","1266.0"
"2022-02-01 05:04:00","2022-02-01 05:04:00","2022-02-01 08:04:00","2022-02-01 08:04:00","1268.0"
"2022-02-01 05:07:00","2022-02-01 05:07:00","2022-02-01 08:07:00","2022-02-01 08:07:00","1273.0"
"2022-02-01 05:10:00","2022-02-01 05:10:00","2022-02-01 08:10:00","2022-02-01 08:10:00","1279.0"
"2022-02-01 05:13:00","2022-02-01 05:13:00","2022-02-01 08:13:00","2022-02-01 08:13:00","1287.0"
"2022-02-01 05:16:00","2022-02-01 05:16:00","2022-02-01 08:16:00","2022-02-01 08:16:00","1290.5"
"2022-02-01 05:19:00","2022-02-01 05:19:00","2022-02-01 08:19:00","2022-02-01 08:19:00","1293.0"
"2022-02-01 05:22:00","2022-02-01 05:22:00","2022-02-01 08:22:00","2022-02-01 08:22:00","1295.0"
"2022-02-01 05:25:00","2022-02-01 05:25:00","2022-02-01 08:25:00","2022-02-01 08:25:00","1296.5"
"2022-02-01 05:28:00","2022-02-01 05:28:00","2022-02-01 08:28:00","2022-02-01 08:28:00","1303.0"
"2022-02-01 05:31:00","2022-02-01 05:31:00","2022-02-01 08:31:00","2022-02-01 08:31:00","1298.0"
"2022-02-01 05:34:00","2022-02-01 05:34:00","2022-02-01 08:34:00","2022-02-01 08:34:00","1306.5"
"2022-02-01 05:37:00","2022-02-01 05:37:00","2022-02-01 08:37:00","2022-02-01 08:37:00","1302.0"
"2022-02-01 05:40:00","2022-02-01 05:40:00","2022-02-01 08:40:00","2022-02-01 08:40:00","1299.5"
"2022-02-01 05:43:00","2022-02-01 05:43:00","2022-02-01 08:43:00","2022-02-01 08:43:00","1301.0"
"2022-02-01 05:46:00","2022-02-01 05:46:00","2022-02-01 08:46:00","2022-02-01 08:46:00","1299.5"
"2022-02-01 05:49:00","2022-02-01 05:49:00","2022-02-01 08:49:00","2022-02-01 08:49:00","1301.0"
"2022-02-01 05:52:00","2022-02-01 05:52:00","2022-02-01 08:52:00","2022-02-01 08:52:00","1302.0"
"2022-02-01 05:55:00","2022-02-01 05:55:00","2022-02-01 08:55:00","2022-02-01 08:55:00","1300.5"
"2022-02-01 05:58:00","2022-02-01 05:58:00","2022-02-01 08:58:00","2022-02-01 08:58:00","1290.0"
"2022-02-01 06:01:00","2022-02-01 06:01:00","2022-02-01 09:01:00","2022-02-01 09:01:00","1292.0"
"2022-02-01 06:04:00","2022-02-01 06:04:00","2022-02-01 09:04:00","2022-02-01 09:04:00","1293.0"
"2022-02-01 06:07:00","2022-02-01 06:07:00","2022-02-01 09:07:00","2022-02-01 09:07:00","1292.0"
"2022-02-01 06:10:00","2022-02-01 06:10:00","2022-02-01 09:10:00","2022-02-01 09:10:00","1304.0"
"2022-02-01 06:13:00","2022-02-01 06:13:00","2022-02-01 09:13:00","2022-02-01 09:13:00","1305.0"
"2022-02-01 06:16:00","2022-02-01 06:16:00","2022-02-01 09:16:00","2022-02-01 09:16:00","1314.0"
"2022-02-01 06:19:00","2022-02-01 06:19:00","2022-02-01 09:19:00","2022-02-01 09:19:00","1314.0"
"2022-02-01 06:22:00","2022-02-01 06:22:00","2022-02-01 09:22:00","2022-02-01 09:22:00","1308.0"
"2022-02-01 06:25:00","2022-02-01 06:25:00","2022-02-01 09:25:00","2022-02-01 09:25:00","1315.0"
"2022-02-01 06:28:00","2022-02-01 06:28:00","2022-02-01 09:28:00","2022-02-01 09:28:00","1312.0"
"2022-02-01 06:31:00","2022-02-01 06:31:00","2022-02-01 09:31:00","2022-02-01 09:31:00","1308.0"
"2022-02-01 06:34:00","2022-02-01 06:34:00","2022-02-01 09:34:00","2022-02-01 09:34:00","1311.0"
"2022-02-01 06:37:00","2022-02-01 06:37:00","2022-02-01 09:37:00","2022-02-01 09:37:00","1303.0"
"2022-02-01 06:40:00","2022-02-01 06:40:00","2022-02-01 09:40:00","2022-02-01 09:40:00","1283.5"
"2022-02-01 06:43:00","2022-02-01 06:43:00","2022-02-01 09:43:00","2022-02-01 09:43:00","1268.5"
"2022-02-01 06:46:00","2022-02-01 06:46:00","2022-02-01 09:46:00","2022-02-01 09:46:00","1249.0"
"2022-02-01 06:49:00","2022-02-01 06:49:00","2022-02-01 09:49:00","2022-02-01 09:49:00","1236.0"
"2022-02-01 06:52:00","2022-02-01 06:52:00","2022-02-01 09:52:00","2022-02-01 09:52:00","1234.0"
"2022-02-01 06:55:00","2022-02-01 06:55:00","2022-02-01 09:55:00","2022-02-01 09:55:00","1216.5"
"2022-02-01 06:58:00","2022-02-01 06:58:00","2022-02-01 09:58:00","2022-02-01 09:58:00","1201.5"
"2022-02-01 07:01:00","2022-02-01 07:01:00","2022-02-01 10:01:00","2022-02-01 10:01:00","1180.0"
"2022-02-01 07:04:00","2022-02-01 07:04:00","2022-02-01 10:04:00","2022-02-01 10:04:00","1165.0"
"2022-02-01 07:07:00","2022-02-01 07:07:00","2022-02-01 10:07:00","2022-02-01 10:07:00","1162.5"
"2022-02-01 07:10:00","2022-02-01 07:10:00","2022-02-01 10:10:00","2022-02-01 10:10:00","1158.0"
"2022-02-01 07:13:00","2022-02-01 07:13:00","2022-02-01 10:13:00","2022-02-01 10:13:00","1146.0"
"2022-02-01 07:16:00","2022-02-01 07:16:00","2022-02-01 10:16:00","2022-02-01 10:16:00","1138.0"
"2022-02-01 07:19:00","2022-02-01 07:19:00","2022-02-01 10:19:00","2022-02-01 10:19:00","1130.0"
"2022-02-01 07:22:00","2022-02-01 07:22:00","2022-02-01 10:22:00","2022-02-01 10:22:00","1122.0"
"2022-02-01 07:25:00","2022-02-01 07:25:00","2022-02-01 10:25:00","2022-02-01 10:25:00","1109.0"
"2022-02-01 07:28:00","2022-02-01 07:28:00","2022-02-01 10:28:00","2022-02-01 10:28:00","1092.1"
"2022-02-01 07:31:00","2022-02-01 07:31:00","2022-02-01 10:31:00","2022-02-01 10:31:00","1081.0"
"2022-02-01 07:34:00","2022-02-01 07:34:00","2022-02-01 10:34:00","2022-02-01 10:34:00","1073.0"
"2022-02-01 07:37:00","2022-02-01 07:37:00","2022-02-01 10:37:00","2022-02-01 10:37:00","1061.0"
"2022-02-01 07:40:00","2022-02-01 07:40:00","2022-02-01 10:40:00","2022-02-01 10:40:00","1054.0"
"2022-02-01 07:43:00","2022-02-01 07:43:00","2022-02-01 10:43:00","2022-02-01 10:43:00","1062.0"
"2022-02-01 07:46:00","2022-02-01 07:46:00","2022-02-01 10:46:00","2022-02-01 10:46:00","1058.5"
"2022-02-01 07:49:00","2022-02-01 07:49:00","2022-02-01 10:49:00","2022-02-01 10:49:00","1054.0"
"2022-02-01 07:52:00","2022-02-01 07:52:00","2022-02-01 10:52:00","2022-02-01 10:52:00","1049.0"
"2022-02-01 07:55:00","2022-02-01 07:55:00","2022-02-01 10:55:00","2022-02-01 10:55:00","1051.5"
"2022-02-01 07:58:00","2022-02-01 07:58:00","2022-02-01 10:58:00","2022-02-01 10:58:00","1050.0"
"2022-02-01 08:01:00","2022-02-01 08:01:00","2022-02-01 11:01:00","2022-02-01 11:01:00","1050.5"
"2022-02-01 08:04:00","2022-02-01 08:04:00","2022-02-01 11:04:00","2022-02-01 11:04:00","1049.0"
"2022-02-01 08:07:00","2022-02-01 08:07:00","2022-02-01 11:07:00","2022-02-01 11:07:00","1045.0"
"2022-02-01 08:10:00","2022-02-01 08:10:00","2022-02-01 11:10:00","2022-02-01 11:10:00","1046.0"
"2022-02-01 08:13:00","2022-02-01 08:13:00","2022-02-01 11:13:00","2022-02-01 11:13:00","1048.0"
"2022-02-01 08:16:00","2022-02-01 08:16:00","2022-02-01 11:16:00","2022-02-01 11:16:00","1053.5"
"2022-02-01 08:19:00","2022-02-01 08:19:00","2022-02-01 11:19:00","2022-02-01 11:19:00","1050.5"
"2022-02-01 08:22:00","2022-02-01 08:22:00","2022-02-01 11:22:00","2022-02-01 11:22:00","1045.5"
"2022-02-01 08:25:00","2022-02-01 08:25:00","2022-02-01 11:25:00","2022-02-01 11:25:00","1046.0"
"2022-02-01 08:28:00","2022-02-01 08:28:00","2022-02-01 11:28:00","2022-02-01 11:28:00","1048.5"
"2022-02-01 08:31:00","2022-02-01 08:31:00","2022-02-01 11:31:00","2022-02-01 11:31:00","1038.5"
"2022-02-01 08:34:00","2022-02-01 08:34:00","2022-02-01 11:34:00","2022-02-01 11:34:00","1050.5"
"2022-02-01 08:37:00","2022-02-01 08:37:00","2022-02-01 11:37:00","2022-02-01 11:37:00","1046.0"
"2022-02-01 08:40:00","2022-02-01 08:40:00","2022-02-01 11:40:00","2022-02-01 11:40:00","1039.0"
"2022-02-01 08:43:00","2022-02-01 08:43:00","2022-02-01 11:43:00","2022-02-01 11:43:00","1034.0"
"2022-02-01 08:46:00","2022-02-01 08:46:00","2022-02-01 11:46:00","2022-02-01 11:46:00","1029.0"
"2022-02-01 08:49:00","2022-02-01 08:49:00","2022-02-01 11:49:00","2022-02-01 11:49:00","1016.0"
"2022-02-01 08:52:00","2022-02-01 08:52:00","2022-02-01 11:52:00","2022-02-01 11:52:00","1009.5"
"2022-02-01 08:55:00","2022-02-01 08:55:00","2022-02-01 11:55:00","2022-02-01 11:55:00","1005.0"
"2022-02-01 08:58:00","2022-02-01 08:58:00","2022-02-01 11:58:00","2022-02-01 11:58:00","997.56"
"2022-02-01 09:01:00","2022-02-01 09:01:00","2022-02-01 12:01:00","2022-02-01 12:01:00","995.0"
"2022-02-01 09:04:00","2022-02-01 09:04:00","2022-02-01 12:04:00","2022-02-01 12:04:00","988.01"
"2022-02-01 09:07:00","2022-02-01 09:07:00","2022-02-01 12:07:00","2022-02-01 12:07:00","972.51"
"2022-02-01 09:10:00","2022-02-01 09:10:00","2022-02-01 12:10:00","2022-02-01 12:10:00","959.0"
"2022-02-01 09:13:00","2022-02-01 09:13:00","2022-02-01 12:13:00","2022-02-01 12:13:00","955.02"
"2022-02-01 09:16:00","2022-02-01 09:16:00","2022-02-01 12:16:00","2022-02-01 12:16:00","943.01"
"2022-02-01 09:19:00","2022-02-01 09:19:00","2022-02-01 12:19:00","2022-02-01 12:19:00","940.01"
"2022-02-01 09:22:00","2022-02-01 09:22:00","2022-02-01 12:22:00","2022-02-01 12:22:00","933.98"
"2022-02-01 09:25:00","2022-02-01 09:25:00","2022-02-01 12:25:00","2022-02-01 12:25:00","922.03"
"2022-02-01 09:28:00","2022-02-01 09:28:00","2022-02-01 12:28:00","2022-02-01 12:28:00","910.06"
"2022-02-01 09:31:00","2022-02-01 09:31:00","2022-02-01 12:31:00","2022-02-01 12:31:00","904.03"
"2022-02-01 09:34:00","2022-02-01 09:34:00","2022-02-01 12:34:00","2022-02-01 12:34:00","893.01"
"2022-02-01 09:37:00","2022-02-01 09:37:00","2022-02-01 12:37:00","2022-02-01 12:37:00","879.02"
"2022-02-01 09:40:00","2022-02-01 09:40:00","2022-02-01 12:40:00","2022-02-01 12:40:00","872.51"
"2022-02-01 09:43:00","2022-02-01 09:43:00","2022-02-01 12:43:00","2022-02-01 12:43:00","858.02"
"2022-02-01 09:46:00","2022-02-01 09:46:00","2022-02-01 12:46:00","2022-02-01 12:46:00","846.04"
"2022-02-01 09:49:00","2022-02-01 09:49:00","2022-02-01 12:49:00","2022-02-01 12:49:00","837.51"
"2022-02-01 09:52:00","2022-02-01 09:52:00","2022-02-01 12:52:00","2022-02-01 12:52:00","827.0"
"2022-02-01 09:55:00","2022-02-01 09:55:00","2022-02-01 12:55:00","2022-02-01 12:55:00","822.47"
"2022-02-01 09:58:00","2022-02-01 09:58:00","2022-02-01 12:58:00","2022-02-01 12:58:00","813.02"
"2022-02-01 10:01:00","2022-02-01 10:01:00","2022-02-01 13:01:00","2022-02-01 13:01:00","806.01"
"2022-02-01 10:04:00","2022-02-01 10:04:00","2022-02-01 13:04:00","2022-02-01 13:04:00","802.01"
"2022-02-01 10:07:00","2022-02-01 10:07:00","2022-02-01 13:07:00","2022-02-01 13:07:00","800.0"
"2022-02-01 10:10:00","2022-02-01 10:10:00","2022-02-01 13:10:00","2022-02-01 13:10:00","794.98"
"2022-02-01 10:13:00","2022-02-01 10:13:00","2022-02-01 13:13:00","2022-02-01 13:13:00","781.02"
"2022-02-01 10:16:00","2022-02-01 10:16:00","2022-02-01 13:16:00","2022-02-01 13:16:00","778.0"
"2022-02-01 10:19:00","2022-02-01 10:19:00","2022-02-01 13:19:00","2022-02-01 13:19:00","773.0"
"2022-02-01 10:22:00","2022-02-01 10:22:00","2022-02-01 13:22:00","2022-02-01 13:22:00","770.0"
"2022-02-01 10:25:00","2022-02-01 10:25:00","2022-02-01 13:25:00","2022-02-01 13:25:00","758.01"
"2022-02-01 10:28:00","2022-02-01 10:28:00","2022-02-01 13:28:00","2022-02-01 13:28:00","744.02"
"2022-02-01 10:31:00","2022-02-01 10:31:00","2022-02-01 13:31:00","2022-02-01 13:31:00","740.01"
"2022-02-01 10:34:00","2022-02-01 10:34:00","2022-02-01 13:34:00","2022-02-01 13:34:00","737.0"
"2022-02-01 10:37:00","2022-02-01 10:37:00","2022-02-01 13:37:00","2022-02-01 13:37:00","733.5"
"2022-02-01 10:40:00","2022-02-01 10:40:00","2022-02-01 13:40:00","2022-02-01 13:40:00","722.52"
"2022-02-01 10:43:00","2022-02-01 10:43:00","2022-02-01 13:43:00","2022-02-01 13:43:00","720.51"
"2022-02-01 10:46:00","2022-02-01 10:46:00","2022-02-01 13:46:00","2022-02-01 13:46:00","716.0"
"2022-02-01 10:49:00","2022-02-01 10:49:00","2022-02-01 13:49:00","2022-02-01 13:49:00","701.0"
"2022-02-01 10:52:00","2022-02-01 10:52:00","2022-02-01 13:52:00","2022-02-01 13:52:00","706.48"
"2022-02-01 10:55:00","2022-02-01 10:55:00","2022-02-01 13:55:00","2022-02-01 13:55:00","705.0"
"2022-02-01 10:58:00","2022-02-01 10:58:00","2022-02-01 13:58:00","2022-02-01 13:58:00","704.0"
"2022-02-01 11:01:00","2022-02-01 11:01:00","2022-02-01 14:01:00","2022-02-01 14:01:00","699.99"
"2022-02-01 11:04:00","2022-02-01 11:04:00","2022-02-01 14:04:00","2022-02-01 14:04:00","699.0"
"2022-02-01 11:07:00","2022-02-01 11:07:00","2022-02-01 14:07:00","2022-02-01 14:07:00","697.53"
"2022-02-01 11:10:00","2022-02-01 11:10:00","2022-02-01 14:10:00","2022-02-01 14:10:00","693.02"
"2022-02-01 11:13:00","2022-02-01 11:13:00","2022-02-01 14:13:00","2022-02-01 14:13:00","683.0"
"2022-02-01 11:16:00","2022-02-01 11:16:00","2022-02-01 14:16:00","2022-02-01 14:16:00","675.51"
"2022-02-01 11:19:00","2022-02-01 11:19:00","2022-02-01 14:19:00","2022-02-01 14:19:00","671.01"
"2022-02-01 11:22:00","2022-02-01 11:22:00","2022-02-01 14:22:00","2022-02-01 14:22:00","668.0"
